business_id,date,likes,text,type,user_id
C6IdiWHWxsmvCZ3GgR03hg,2010-04-22,0,Mmm grilled pork banh mi. Glad they include jalapeño!,tip,FoWdNs32epuQOkA5MqJxtA
HHjqMNunMg6uhtQXSL17XQ,2011-07-03,0,Great live music!!!,tip,L9U6-GZtNGoaZXr8KlAk4Q
HHjqMNunMg6uhtQXSL17XQ,2011-08-06,0,"Upstairs, downstairs, either way you're drunk.",tip,PSaw0rgHTIln8SpBUhixFQ
HHjqMNunMg6uhtQXSL17XQ,2012-05-10,0,Good luck getting a waitress. Lots of friendly bouncers though.,tip,LP0bl3GKToABt3lnpSvA2w
HHjqMNunMg6uhtQXSL17XQ,2012-09-14,0,Not impressed - bouncer for upstairs area clearly thinks he has a serious job. I'm currently being held hostage downstairs,tip,GZOXbKlc4-9FSM1SDUcg7Q
HHjqMNunMg6uhtQXSL17XQ,2013-05-12,0,Cheap beers. Smokeshow bartenders. Need another reason?,tip,lxtwv4zzm5bk0s69bhs4cQ
HHjqMNunMg6uhtQXSL17XQ,2013-10-18,0,"$2 Budlight, $5 everything else",tip,KYFRnNDvzC4qmSYFHAbGrg
HHjqMNunMg6uhtQXSL17XQ,2014-01-20,0,"Steak tip sub is amazing. Lots of steak and cut up into little tips, no huge pieces falling out. Try it for sure.",tip,BQuEfHk2ka6B9zlHQHo0Zw
HHjqMNunMg6uhtQXSL17XQ,2014-03-13,0,$8 bud light pitchers,tip,ZfpdWLdFkLGh57tTR28S_w
HHjqMNunMg6uhtQXSL17XQ,2014-05-17,0,Great band tonight,tip,X6pi2L-6I-FMe_MTvTmZ6w
HHjqMNunMg6uhtQXSL17XQ,2011-05-29,0,Nice band playing n enjoying a few pints with mates back from school...,tip,6rqg63zSzIltZfMs6CMbZQ
xnm3r6xT4HejdHjy3hpI0Q,2011-02-12,0,Always great,tip,Im6X4lF6VTandPTujmSo7Q
xnm3r6xT4HejdHjy3hpI0Q,2011-09-01,0,"If duck is on the menu, get it. The shrimp ceviche is great too.",tip,Kmvlzf5RRjOgk8f40t4eLQ
xnm3r6xT4HejdHjy3hpI0Q,2011-12-20,0,"Great sangria, not too sweet.  Not your typical South American fare... But good!",tip,gwIUiU3YBdZo6XS4Kr6CAQ
xnm3r6xT4HejdHjy3hpI0Q,2012-02-03,0,Cute place so far.,tip,tlclrJi1-JnRyvGmjJ068Q
xnm3r6xT4HejdHjy3hpI0Q,2012-02-17,0,Nice to be back after 1 Yr,tip,AgMl394ur-i9Y3kpyxbDQQ
xnm3r6xT4HejdHjy3hpI0Q,2013-06-16,0,"Do not eat here. The owner is extremely rude, half their menu was not available.  I am shocked someone in the food industry believes he can keep customers and speak to people like that!",tip,hsPycyznLhsYA1i8KEMjzg
xnm3r6xT4HejdHjy3hpI0Q,2013-07-08,0,The wine dinners that Masona/Blanchard's have together are ammmmazzzingg!!!,tip,dTeXfPU5GhfvcphQWm9hLg
xnm3r6xT4HejdHjy3hpI0Q,2011-02-05,0,Crispy oysters are delicious,tip,1phr8Egq8jRXLWbhq-8e-w
IIvEvcZnDQmuQxIM-IgJmQ,2010-03-24,0,Has a screen playing B4U Indian satellite channel!,tip,YuMXpDWSpNgJMHJWHWAhgw
IIvEvcZnDQmuQxIM-IgJmQ,2010-07-10,0,Great Indian Beer,tip,2LhwlzbJVjA0OA4fkDkmgQ
IIvEvcZnDQmuQxIM-IgJmQ,2010-09-17,0,Garlic naan pairs with aloo chat and chicken vindalo,tip,t08EfpS2gHyvF5uvXtmIfw
IIvEvcZnDQmuQxIM-IgJmQ,2011-02-10,0,Chicken tikka,tip,bcQL4oeJV2Mi7czzl8JXVA
IIvEvcZnDQmuQxIM-IgJmQ,2011-07-02,0,Daal search a success.,tip,UMQR7b4NIgAx488GFcOZ8Q
IIvEvcZnDQmuQxIM-IgJmQ,2011-08-02,0,Taking out my favorite Indian food!,tip,-2ui9VojWKW2UJlGJyLVYg
IIvEvcZnDQmuQxIM-IgJmQ,2011-09-04,0,Indian!!!!,tip,Upu0Hrv_m7x60wv0k8fdyQ
IIvEvcZnDQmuQxIM-IgJmQ,2011-09-13,0,"Have the garlic naan, saag paneer and butter chicken--it was great!",tip,AI6NKkOP2adxGWSB6XWVAA
IIvEvcZnDQmuQxIM-IgJmQ,2011-09-18,0,"If you know what's good for you, load up on the Chimay Bleu's. $5.95! BEST deal in Boston.",tip,CUNs0j9QKhL5BRIIWXGbSw
IIvEvcZnDQmuQxIM-IgJmQ,2011-09-20,0,"Aloo nam bread,lamb masala,chicken masala,lamb curry,chicken curry",tip,YQzQbIykic_rVc-W9fvyhA
IIvEvcZnDQmuQxIM-IgJmQ,2011-09-23,0,"Chicken tikka, garlic naan, lamb vindaloo and tarka dal",tip,zV7eUmUnKkq68pTMVBHhFA
IIvEvcZnDQmuQxIM-IgJmQ,2012-07-04,0,"Their ""spicy"" is SERIOUSLY spicy.",tip,pdbwPGv5FF_n118ZEZnJMQ
IIvEvcZnDQmuQxIM-IgJmQ,2012-10-06,0,Really nice environment!,tip,-U8RbsPNrz8wpuHB5dIXWw
IIvEvcZnDQmuQxIM-IgJmQ,2012-12-30,0,This place has the best goat curry. No other place in Boston has their flavors.,tip,vA9JrK7szksdE4n-IhI8hw
IIvEvcZnDQmuQxIM-IgJmQ,2013-03-02,0,"Chicken Mushroom, basmati rice and naan!!  Excellent food!!",tip,Jz_3atE7K5w-IlqdWl1ZtQ
IIvEvcZnDQmuQxIM-IgJmQ,2013-07-13,0,Best Indian food in the city. Everything is good.,tip,Wm1ID3QmhQEHPSycmxk0GA
IIvEvcZnDQmuQxIM-IgJmQ,2013-10-20,0,"If you say hot, you will get hot!",tip,Wm1ID3QmhQEHPSycmxk0GA
IIvEvcZnDQmuQxIM-IgJmQ,2014-01-26,0,Search the internet for a 20 percent off coupon!,tip,9y1qvCVmwrMwSAEkWdtvVQ
IIvEvcZnDQmuQxIM-IgJmQ,2014-01-26,0,Go to GrubHub for a 20 percent off coupon!,tip,9y1qvCVmwrMwSAEkWdtvVQ
IIvEvcZnDQmuQxIM-IgJmQ,2014-08-01,0,The raita is so soupy and not good. It should be a yogurt dip but was more like a watered down dish. Delivery takes forever and they are overpriced. I would pass.,tip,lL-n_-ryXZoxttiA5FmCkw
IIvEvcZnDQmuQxIM-IgJmQ,2014-09-28,0,Food is great especially the dinner for two. Definitely enough for 3,tip,uowlBzg6krIjQ4N0IXkprg
IIvEvcZnDQmuQxIM-IgJmQ,2014-10-18,0,"Good food, terrible service. Really mediocre in general",tip,VSP01oJh4hrM7KngLZStWw
IIvEvcZnDQmuQxIM-IgJmQ,2010-03-14,0,Get a mango lassi. Def need it to cool off the spice,tip,qfOnHN_2XuJwJ_ToD-iwSw
18JxcE3DarQ4kTW264A_nQ,2012-07-06,0,crunchwrap supreme...mmmm...,tip,yb9QFB0DjOqSX7IZi5oW_w
18JxcE3DarQ4kTW264A_nQ,2012-08-02,0,Damn it.,tip,yltWzY4gqGWZZZorgNPDrg
18JxcE3DarQ4kTW264A_nQ,2012-10-05,0,"excellent customer service; especially thanks to Tamika, possibly the most outgoing and friendly person I've encountered in years.",tip,twtLAtv2o53z0WVz_2jQmw
18JxcE3DarQ4kTW264A_nQ,2013-12-17,0,"Slow sales on fish - often chewy and dessicated. Ask for freshly fried fish, and send the subpar stuff back.",tip,xmvY-hm2LJ6X9JVCSOQfIA
18JxcE3DarQ4kTW264A_nQ,2014-04-25,0,"Waffle taco. A lesser, sideways version of the McGriddle. Stick with burritos.",tip,xmvY-hm2LJ6X9JVCSOQfIA
18JxcE3DarQ4kTW264A_nQ,2014-10-27,0,The staff are rude.. not helpful when they mess up your order.,tip,baH1MvYLFnQN4ZxPjP6CbQ
18JxcE3DarQ4kTW264A_nQ,2015-04-08,0,They are so slow lol don't come here if you're in a hurry,tip,ZAx3cFriUcrfYGlAT3EzBQ
18JxcE3DarQ4kTW264A_nQ,2011-03-27,0,Don't eat here. Idiot staff making bad versions of Taco Bell's finest.,tip,d7RQU8C7ljfxfMtEH-ZOFg
6uUDnY2D8idHoMiLFexpxQ,2010-11-23,0,Pumpkinhead and Smutty on draft,tip,2zHKu447UUG8ZsgY4nUtUw
9WuqlfBkpEAzvxuTboAEHw,2011-03-11,0,Rice cake dumpling soup nomnom,tip,w50-hYLOR-8jL6zRY9TQbQ
9WuqlfBkpEAzvxuTboAEHw,2011-08-11,0,Last lab meal with Heidi!,tip,FcuFn_cmxw82J6Tnrg6XjQ
9WuqlfBkpEAzvxuTboAEHw,2011-09-14,0,Lunch,tip,H6GPbfIpO8SX9vH58Vxz-w
9WuqlfBkpEAzvxuTboAEHw,2011-12-30,0,Just mediocre. I prefer the Korean food in Super 88 food court over this place.,tip,ko7umTKEGKns5-7fl8_u6Q
9WuqlfBkpEAzvxuTboAEHw,2012-02-03,0,Gamja and unagi bibimbab yummm,tip,KTgKtOqByB1eL5u7clEkgw
9WuqlfBkpEAzvxuTboAEHw,2012-03-02,0,"Get the Hanmaru Ramen, it's $8.95 for a nice big bowl if hot steamy goodness in a pseudo-miso/soy based broth that is just delicious.",tip,cM4RbDjvhA8aU5Wok-mlLQ
9WuqlfBkpEAzvxuTboAEHw,2012-03-14,0,Pw for wifi 1111222233,tip,GEBB_FwdE-3-syVjkLkICA
9WuqlfBkpEAzvxuTboAEHw,2012-06-20,0,Love the japchae here !,tip,izVZwvmd39uKz9C6MjYKuw
9WuqlfBkpEAzvxuTboAEHw,2012-07-11,0,Love this place !,tip,izVZwvmd39uKz9C6MjYKuw
9WuqlfBkpEAzvxuTboAEHw,2012-08-02,0,RAMEN,tip,obeQOp6ejxsG0Si6OhoSXQ
9WuqlfBkpEAzvxuTboAEHw,2012-09-03,0,Quick lunch with my boyfriend :),tip,izVZwvmd39uKz9C6MjYKuw
9WuqlfBkpEAzvxuTboAEHw,2012-10-02,0,New spot,tip,lGG4si0b3v-L1xQilX0ftw
9WuqlfBkpEAzvxuTboAEHw,2012-11-30,0,Love the sides the japchae and the music! great for a quick dinner or lunch with a friend,tip,izVZwvmd39uKz9C6MjYKuw
9WuqlfBkpEAzvxuTboAEHw,2012-12-03,0,Love the side dishes. Great jap chae & soon tofu,tip,z0Fv5SzsAdWgtsDlYA8gpg
9WuqlfBkpEAzvxuTboAEHw,2013-05-30,0,Cold ramen it's really good,tip,uhmLn7n_wI9lPTFj8IT2Fw
9WuqlfBkpEAzvxuTboAEHw,2013-06-29,0,"Now they have samgaetung
For summer wow ...chicken soup w/ ginseng",tip,uhmLn7n_wI9lPTFj8IT2Fw
diPl5l9EQ56rDUi9bSCIiQ,2012-12-21,0,very well lit. i can see you just fine.,tip,wIGdpy2Br_YDOC-x9oHg0Q
1OgNGxW6xsdvqNj8M_kEew,2010-07-18,0,Brunch buffet,tip,zt7Yfeld6yR_bD4EKaOMjQ
1OgNGxW6xsdvqNj8M_kEew,2010-12-26,0,Weekday lunch special - buy 2 get the third free! Tell the whole office - or at least enough for the deal.,tip,Ht2RCT6kqKHMqNrPX96PBw
1OgNGxW6xsdvqNj8M_kEew,2011-01-12,0,$10 lunch buffet is blizzard proof!,tip,xFK_89e4EIUnDp0Ceggh5A
1OgNGxW6xsdvqNj8M_kEew,2011-04-20,0,The food here is always delicious!,tip,lfcXtmtfGOVezoRg9jgnBQ
1OgNGxW6xsdvqNj8M_kEew,2011-04-26,0,Having a quiet late lunch. I love it when i have the restaurant all to myself!,tip,lfcXtmtfGOVezoRg9jgnBQ
1OgNGxW6xsdvqNj8M_kEew,2011-05-26,0,Tandoori chicken and lamb coconut curry,tip,VLcs7O2pAM4qylKgWiy_sw
1OgNGxW6xsdvqNj8M_kEew,2011-06-19,0,Chicken biryani!! Omg. Trust me.,tip,e2aCMJI584In4CwPahpvlA
1OgNGxW6xsdvqNj8M_kEew,2011-07-29,0,Date night!,tip,BRGn5XDKx4MYerwV9NM2tA
1OgNGxW6xsdvqNj8M_kEew,2011-08-26,0,Love the chicken tikka masala and garlic naan!,tip,yHdD31nUpbNao1qRsDEc7A
1OgNGxW6xsdvqNj8M_kEew,2011-08-26,0,Chicken tikki masla !,tip,AYWOLSuG6JnuRLhOoBj_sg
1OgNGxW6xsdvqNj8M_kEew,2012-01-12,0,Groupon deal!,tip,SbBn_qmtMKw6ZLOx4pIYRw
1OgNGxW6xsdvqNj8M_kEew,2012-02-28,0,"Lunch or dinner, this place is FANTASTIC!",tip,lfcXtmtfGOVezoRg9jgnBQ
1OgNGxW6xsdvqNj8M_kEew,2012-03-04,0,Sunday Funday Dinner #3,tip,THikuX3dAoDO7fUZUHZk0Q
1OgNGxW6xsdvqNj8M_kEew,2012-04-15,0,Awesome Indian buffet!,tip,rHkRpRFV5A5UZU8OjGLaxA
1OgNGxW6xsdvqNj8M_kEew,2012-04-17,0,amaaaazing aloo naan (unleavened bread stuffed with potatoes),tip,5wX82h9cQc6lD4M6AiH9BA
1OgNGxW6xsdvqNj8M_kEew,2012-05-26,0,Awesomebbuffet,tip,AYWOLSuG6JnuRLhOoBj_sg
1OgNGxW6xsdvqNj8M_kEew,2012-07-21,0,Mmm... Chicken vindaloo and molai kofta. Save 30% on food if you make reservations via Savored!,tip,pdbwPGv5FF_n118ZEZnJMQ
1OgNGxW6xsdvqNj8M_kEew,2012-07-29,0,I,tip,d_LomhezALK2CdOSKyR0sg
1OgNGxW6xsdvqNj8M_kEew,2012-11-25,0,Takeout is prepared quickly!,tip,eN-ejv2g3eBqBiju6-8oiQ
1OgNGxW6xsdvqNj8M_kEew,2014-01-04,0,Get the mustard lamb!,tip,kC5M2e37us7iWHpWNhgJKA
1OgNGxW6xsdvqNj8M_kEew,2014-03-08,0,Tandoori chicken. Yum!,tip,5JPIp64jMJKalV18SSV9IA
1OgNGxW6xsdvqNj8M_kEew,2014-04-19,0,"Enjoy the Saturday buffet with friends and then take a stroll on Tremont Street. Mela has a great selection, great service and the food is fantastic!",tip,DJgBLgrz--qqOO_OpxDMZg
1OgNGxW6xsdvqNj8M_kEew,2014-05-08,0,Excellent service and the food tastes great too.,tip,Xm_cDKit6U-DBjZsI8__ng
1OgNGxW6xsdvqNj8M_kEew,2014-07-17,0,So Good Food ! The Garlic Nann is delish !!!,tip,GX59khBPyFvVGZWVDGbyfA
1OgNGxW6xsdvqNj8M_kEew,2010-03-25,0,In love with the khulfi ice cream today!,tip,FoWdNs32epuQOkA5MqJxtA
-5ieYfS-fjUyK93b6Vbv-Q,2010-06-28,0,Yummy salads,tip,D1C0IE5GLBkshnZ0Ror2KQ
-5ieYfS-fjUyK93b6Vbv-Q,2010-09-13,0,Steak tips.   Insane!   Wow.  Tastes like Peter Luegers.,tip,UGetDW5RtDVXIaXLrS4d9A
-5ieYfS-fjUyK93b6Vbv-Q,2010-11-13,0,FSU Central! F-L-O-R-I-D-A S-T-A-T-E Whooo!,tip,z2rhQnMm1EIOG5Dt2nGBdg
-5ieYfS-fjUyK93b6Vbv-Q,2010-12-15,0,Why voluntarily come here?,tip,jzmG4MbCup2X9iwaV5xAgQ
-5ieYfS-fjUyK93b6Vbv-Q,2011-12-06,0,No food after 10 :(,tip,4H2Ff-y8-JoIJnlI00i2HQ
-5ieYfS-fjUyK93b6Vbv-Q,2012-12-08,0,"Found a nice little breakfast place in Back Bay with no lines, no waiting.",tip,g1dUEtnvdKeGzu7NnHwyyQ
-5ieYfS-fjUyK93b6Vbv-Q,2013-12-07,0,"Did not enjoy standing for an hour and a half while five chairs at bar were used as coat racks. Staff are very friendly and when seated, attentive. Food is always good as is price point. A neighborhood spot so expect a crowd (sometimes standing only, but please not for a coat or motorcycle helmet taking up stool )",tip,p2fjjmC3P2xNlRz4gUpa2A
-5ieYfS-fjUyK93b6Vbv-Q,2014-03-15,0,Get the crunchy French toast!,tip,1DwhfQN34bHv-lwuq3rdBw
-5ieYfS-fjUyK93b6Vbv-Q,2014-04-19,0,I like that this is a  true baaaaaaah. BOSTON style. Good tunes good people,tip,LMyusdHpnFAL6M78vKWDWQ
-5ieYfS-fjUyK93b6Vbv-Q,2014-05-18,0,Cool place,tip,J0vJBtgr_IDQpjbmlDvDog
-5ieYfS-fjUyK93b6Vbv-Q,2014-06-01,0,Good brunch spot. Reasonable prices.,tip,8YxnjNsNvIhxBuiu1d2xBQ
-5ieYfS-fjUyK93b6Vbv-Q,2014-06-22,0,"Good price, good beer selection, nice open window seating. Slow service!",tip,1xO8v_aL0xEOfOU8wu-zxA
-5ieYfS-fjUyK93b6Vbv-Q,2014-07-12,0,Consistently good egg breakfast spot.  Really nice staff.,tip,8YxnjNsNvIhxBuiu1d2xBQ
-5ieYfS-fjUyK93b6Vbv-Q,2014-11-09,0,Aaarg,tip,8YxnjNsNvIhxBuiu1d2xBQ
-5ieYfS-fjUyK93b6Vbv-Q,2015-03-21,0,"Great, fresh, tasty brunch!  Comfortable atmosphere! Fantastic service by Leah!",tip,CWfnojPAjipgl3zD21bscg
yScKmaJqCuawk2N1qLv-0w,2011-03-31,0,Great burgers - especially for an airport location,tip,8mJonejJUU-HXHZFEVRQdw
yScKmaJqCuawk2N1qLv-0w,2011-10-25,0,I know food on the plane BUT it's food on a plane,tip,aU40FfDqVZjN5d9VLFUbIQ
yScKmaJqCuawk2N1qLv-0w,2013-09-07,0,A Spanish to English and back phrasebook is a handy thing to bring when ordering.,tip,eQ0kTMs7z7wBJHj2vOdPVg
yScKmaJqCuawk2N1qLv-0w,2014-03-17,0,Only place in Terminal A to get a beer at 10am.,tip,6vkXvU7HK4o61EQ9gS9huw
_qgJIAApnXRsrZsADvlJog,2010-06-21,0,Better to pick up - delivery will add at least 30 minutes to your wait!,tip,Ht2RCT6kqKHMqNrPX96PBw
_qgJIAApnXRsrZsADvlJog,2010-07-18,0,Shrimp tempura maki & scallion pancake,tip,d7fQ3whLb-_gt0uGyN6gzw
_qgJIAApnXRsrZsADvlJog,2010-10-10,0,sushi and chinese?we'll see how good,tip,Dmw4OGHinpUgQgO7EEAvww
_qgJIAApnXRsrZsADvlJog,2011-04-21,0,Awesome bubble tea.!!,tip,YVWWbnom9xtA54R83zuiGg
_qgJIAApnXRsrZsADvlJog,2011-04-24,0,Beef udon noodle soup. You will never be disappointed.,tip,eSWGRQTtuou9vRfqoiNL0Q
_qgJIAApnXRsrZsADvlJog,2011-05-20,0,"Service so bad, but strawberry bubble tea so good!",tip,5mfUnQklkNjhPhzU6EIbZw
_qgJIAApnXRsrZsADvlJog,2011-12-16,0,"Pleasantly surprised by their $6 Chicken Udon; while the use unconventional veggies, the dish is flavorful and not dry/overcooked :D",tip,7tRH2scGOXQDTrYrUiOI-w
_qgJIAApnXRsrZsADvlJog,2012-03-05,0,"Love the smoothies, and popcorn shrimp!",tip,fhqXjiQj97Vk--8LRMi_iQ
_qgJIAApnXRsrZsADvlJog,2012-05-10,0,Hot and sour soup is excellent!,tip,mKBFkiyRGBtd0H2ksbAgFA
_qgJIAApnXRsrZsADvlJog,2013-05-04,0,After 12:00... if you don't want pizza on Boylston... Teriyaki House is your only man.,tip,efXSU_45cvEVheHOoJKRSQ
_qgJIAApnXRsrZsADvlJog,2013-08-19,0,"Fast, cheap food. Always pick this place when in a hurry. Good sushi and fried rice.",tip,zy6K3JxN9HrgBAq64X0dxQ
_qgJIAApnXRsrZsADvlJog,2014-07-17,0,They deliver and the sushi is fresh.,tip,aYL0WEDy7Ojl3a_is1lj_g
_qgJIAApnXRsrZsADvlJog,2014-08-06,0,The perfect lunch special is the orange chicken bowl with crab rangoons as apetizers.,tip,Oh8xYbq_fMQ4xqhUjIFclg
EfPxFd3dfHJfGgB74onBgA,2010-10-03,0,Very sad Justin closed. This feels significant for the area. Sorry.,tip,HML2mH3mHWAuGrYdzJnuGw
EfPxFd3dfHJfGgB74onBgA,2010-09-13,0,"Espresso, and friendly service taboot !",tip,ONI7m8lMkf-IO62iPtLmGg
O7Wgpxd8iGLKMmnhdbtJuw,2009-11-21,0,Closed as of 11/12/09. So sad!,tip,Dl-_mID4L3z7K2xK8arr5w
QhdvYxyO33N-UG4sK2fgXQ,2012-03-03,0,Cant go wrong with shrimp scampi pizza!,tip,BkBTE9o-Qe86z1bznHa4cQ
QhdvYxyO33N-UG4sK2fgXQ,2012-12-05,0,One meal is two! Still full :),tip,ZnWeu3GOOh3S5vKucg0LAA
QhdvYxyO33N-UG4sK2fgXQ,2013-08-29,0,The steak tips on salad are unbelievable. You will not be disappointed.,tip,DCp9f1dkI4pz1DlPQBvkPQ
QhdvYxyO33N-UG4sK2fgXQ,2014-06-15,0,Italian sub with everything. That is all.,tip,TC2aGqrlamapzxfQdoPshg
ag1fnnEmc2yernTW2ur2eg,2010-12-11,0,Their popcorn chicken is awesome!,tip,pkXq4ZbKLRlGlMiEJzm0Sg
ag1fnnEmc2yernTW2ur2eg,2011-03-06,0,Parking can b an issue but it is definitely worth it,tip,pE7mBu2J2f5MHXPKQXl4ng
ag1fnnEmc2yernTW2ur2eg,2011-04-08,0,Order online too!,tip,ZdAt4CBb7UiSoAayhVAQgQ
ag1fnnEmc2yernTW2ur2eg,2011-05-04,0,"Skip the subs, AWESOME pizza and chicken fingers. Awesome.",tip,kPcQ06l105iDO6S21kyNdg
ag1fnnEmc2yernTW2ur2eg,2011-08-06,0,"Simply put. Awesome. Great sandwiches (Copley Club rocks socks off), and awesome slices as well!",tip,ZdAt4CBb7UiSoAayhVAQgQ
ag1fnnEmc2yernTW2ur2eg,2012-03-01,0,Buffalo Big Dig with chicken stir fry is a damn good sandwich.,tip,zOm-NYRNzLugUl4lWb5NKA
ag1fnnEmc2yernTW2ur2eg,2012-03-03,0,Best Pizza in Brighton,tip,hiW3P8fV5YxyaXaQ3dt2Gg
ag1fnnEmc2yernTW2ur2eg,2012-05-21,0,Get a x large chicken parm pizza,tip,UE2UwtQDtmlEK8eXCs9EQw
ag1fnnEmc2yernTW2ur2eg,2013-07-20,0,"I had a teri-siracha big dig stir fry sandwich and it was GREAT. We also ordered ""the patriot"" which was good if ur feeling thanksgiving... And spicy fries!",tip,MCZCZTYRnUmZBcGU737MEQ
ag1fnnEmc2yernTW2ur2eg,2013-09-28,0,"Big dig with teri-siracha sauce, the patriot, fried dough bites!",tip,MCZCZTYRnUmZBcGU737MEQ
ag1fnnEmc2yernTW2ur2eg,2013-10-13,0,Steak and cheese .. So good.,tip,H4ZQXMM3e9QrkUTRZMDbLw
ag1fnnEmc2yernTW2ur2eg,2013-12-26,0,Great food! Great food... Great food!,tip,Y4IqXBaO2xecN6B4EYMj-g
ag1fnnEmc2yernTW2ur2eg,2014-03-06,0,great selection of daily slices and good sized subs add up to a solid value,tip,_pBRLQvoh0g1zFEJdMQtjA
ag1fnnEmc2yernTW2ur2eg,2014-06-09,0,Everything is good!,tip,aBk9bVK1oHfQ-VwB70x3jA
ag1fnnEmc2yernTW2ur2eg,2014-06-19,0,"Good food, huge slices, fast delivery, and friendly staff.",tip,5az10WXGA3DMPmLRIymAYw
ag1fnnEmc2yernTW2ur2eg,2014-08-13,0,"Awesome! Great food every time I order & great service! So far I haven't had one single disappointment. My son also enjoys the food as well. Must trys- chicken parm sub, French Fry's, the big dig chicken stir fry, & the steak tips. & actually pretty much everything else",tip,PKTqpxKN5kZG5uZWMS04vw
ag1fnnEmc2yernTW2ur2eg,2015-03-20,0,Everything is yummy here that's the only tip I have to tell you and leave a tip it helps,tip,GH6Zes0mj6oxTBjy_LUeug
gk7iSNtLPyw-tJTyGlrnlg,2011-04-06,0,Interior appears to be small and bland but the food appears to be good.,tip,vgf-JyRYLm7twjs2UJlKCg
gk7iSNtLPyw-tJTyGlrnlg,2011-05-21,0,The cream cheese and salami pizza is out of this world!,tip,AkdxaJ4pk0f7r9gqFcgW1Q
gk7iSNtLPyw-tJTyGlrnlg,2013-03-13,0,"I was so surprised last week when I stopped by Sabatinos in Brighton, my God. This place changed like I don't know. Very very very clean and when you order the food comes in huge portion for affordable price. They even have coffee now, large cup for one dollar. Thank you Sabatinos crew",tip,wqA-q5JpnhfTXbTM--qGHA
gk7iSNtLPyw-tJTyGlrnlg,2013-10-21,0,Pizza not great but friendly staff!,tip,xqfn5Fn5SQirwArPtX_9qA
gk7iSNtLPyw-tJTyGlrnlg,2014-03-12,0,Can't go wrong with their margherita pizza,tip,HCCQFtQMI1Of8N0-_-rN0Q
gk7iSNtLPyw-tJTyGlrnlg,2014-09-29,0,Tasty pizza quick for only $9. Friendly service.,tip,0EDy21N0RtHL1N9QK4cQsg
gk7iSNtLPyw-tJTyGlrnlg,2015-04-06,0,Don't expect your food to come on time,tip,b68YewbSItNq2oGOjbvJ-g
gk7iSNtLPyw-tJTyGlrnlg,2010-03-17,0,Great 2 pizza and drink deal.  Yummy buffalo chicken wrap and meatball sandwich...glad it's just around the corner!,tip,sMsAx9nYLmA4tKzEifua-w
0VWs0HMWJOrHPsV-AAfwtA,2010-03-13,0,$1 hot dogs.,tip,XG4gz16NQwSsKISKiB60Nw
0VWs0HMWJOrHPsV-AAfwtA,2010-03-13,0,Dollar hotdogs!,tip,MYpT701b_E8YXyW957TTng
0VWs0HMWJOrHPsV-AAfwtA,2010-03-20,0,poutine tots!,tip,2R794G4J3ukjnsP9RgC4sw
0VWs0HMWJOrHPsV-AAfwtA,2010-04-22,0,Footlongs challenge the dollar Fenway Frank? German Shepherd = kraut & Lambic syrup. Belgian = frites & aioli. Tempting.,tip,nELVJlkX8T0mUAArSPSJxw
0VWs0HMWJOrHPsV-AAfwtA,2010-05-12,0,Cheap. Cheap. Cheap. Cheap and love love love it! $1 hot dogs all day everyday!!!,tip,9oMHpE_nqxl2b6AdXZMEzQ
0VWs0HMWJOrHPsV-AAfwtA,2010-07-02,0,"Describing PBR on their extensive bottle list: ""For dehydrated indie hipsters."" Be my girlfriend, LD.",tip,nELVJlkX8T0mUAArSPSJxw
0VWs0HMWJOrHPsV-AAfwtA,2010-07-08,0,"This establishment is extremely loud for its size, be warned.",tip,pkXq4ZbKLRlGlMiEJzm0Sg
0VWs0HMWJOrHPsV-AAfwtA,2010-08-03,0,"Great quantity of top quality beers near Fenway, right off the Green line Kenmore station.",tip,6ofOJApVBPSohxbFix13lg
0VWs0HMWJOrHPsV-AAfwtA,2010-08-12,0,Cheesy tattertots were great!,tip,3ksQO5kcRN5xEUgZyR-IBQ
0VWs0HMWJOrHPsV-AAfwtA,2010-08-17,0,Bring a fly swatter for all the fruit flies in the back :-/,tip,Xkk_ZpvrBDaZwy10sGCrJQ
0VWs0HMWJOrHPsV-AAfwtA,2010-08-28,0,Anchor Humming Ale on tap! Best!,tip,z2rhQnMm1EIOG5Dt2nGBdg
0VWs0HMWJOrHPsV-AAfwtA,2010-09-11,0,Amazing place! Love the beer menu. :-),tip,APLIPfq1Rf8QyhHHk2uAyA
0VWs0HMWJOrHPsV-AAfwtA,2010-11-10,0,Drinking an Imperial Stout waiting for Christina Ventresca to arrive.,tip,ApQqLO55p4PFy_l0Vp_Ibg
0VWs0HMWJOrHPsV-AAfwtA,2010-11-11,0,Best dog: the German Shepherd with lambic sauce,tip,FoWdNs32epuQOkA5MqJxtA
0VWs0HMWJOrHPsV-AAfwtA,2010-12-12,0,Brunch!,tip,z2rhQnMm1EIOG5Dt2nGBdg
0VWs0HMWJOrHPsV-AAfwtA,2011-01-07,0,Amazing food. Shocked.,tip,p8AVpPXPB_REap9zapXWDg
0VWs0HMWJOrHPsV-AAfwtA,2011-01-10,0,"Gluten-free beer: Estrella Damm Daura pale lager from Spain, made from deglutenized barley malt. Good stuff.",tip,rRtGPbCM6lXHItVesowqPA
0VWs0HMWJOrHPsV-AAfwtA,2011-03-19,0,"Awesome beer, and A Perfect Circle playing?  Heaven.",tip,vnTkcqQYxhXFHXsiSKJHjA
