business_id,checkin_info,type
NHducBCtF5qnAUxj-EcZzQ,"{u'17-0': 3, u'16-0': 4, u'6-6': 1, u'17-4': 6, u'16-3': 4, u'15-1': 3, u'15-0': 2, u'15-3': 1, u'15-2': 2, u'15-5': 7, u'15-4': 3, u'15-6': 1, u'18-0': 3, u'18-1': 1, u'22-5': 1, u'18-3': 1, u'18-4': 5, u'18-5': 2, u'18-6': 3, u'14-4': 1, u'14-5': 2, u'14-6': 6, u'14-0': 3, u'14-1': 2, u'14-2': 1, u'14-3': 1, u'16-6': 1, u'17-1': 2, u'19-5': 1, u'19-4': 2, u'19-6': 3, u'19-3': 1, u'11-5': 2, u'13-2': 1, u'11-6': 2, u'13-6': 3, u'11-3': 1, u'13-4': 2, u'12-6': 1, u'9-5': 4, u'12-5': 2, u'12-3': 1, u'12-0': 1, u'9-1': 1, u'9-3': 1, u'9-2': 1, u'4-4': 1, u'11-4': 1, u'8-6': 2, u'20-3': 1, u'9-6': 3, u'16-2': 3, u'17-6': 6, u'17-5': 7, u'16-1': 2, u'17-3': 5, u'17-2': 6, u'16-4': 7, u'16-5': 10, u'10-2': 1, u'10-3': 1, u'10-4': 1, u'10-6': 3, u'11-0': 1}",checkin
cHfGJUXqkyf4Sg2Dv_Pv-g,"{u'7-0': 1, u'10-5': 4, u'7-6': 2, u'13-4': 1, u'10-1': 1, u'8-0': 1, u'12-6': 4, u'12-5': 3, u'8-1': 2, u'17-6': 3, u'10-4': 3, u'17-4': 2, u'15-2': 1, u'15-5': 1, u'15-4': 1, u'12-3': 1, u'18-0': 1, u'22-5': 7, u'18-3': 1, u'18-4': 1, u'18-5': 3, u'23-4': 4, u'23-5': 6, u'14-4': 1, u'23-6': 1, u'14-6': 4, u'17-5': 4, u'22-2': 1, u'0-4': 1, u'22-4': 2, u'0-6': 1, u'22-1': 2, u'4-5': 1, u'19-6': 1, u'19-0': 1, u'8-5': 3, u'19-2': 2, u'11-5': 4, u'8-4': 1, u'13-0': 1, u'10-0': 1, u'13-6': 2, u'13-5': 1, u'14-5': 2, u'23-0': 1, u'12-4': 1, u'6-5': 1, u'6-3': 1, u'12-0': 1, u'12-1': 1, u'9-1': 1, u'9-2': 1, u'9-5': 3, u'5-5': 1, u'9-6': 5, u'20-1': 3, u'20-0': 1, u'20-2': 1, u'20-5': 2, u'20-4': 4, u'7-5': 2, u'20-6': 1, u'16-2': 1, u'16-3': 1, u'16-0': 1, u'11-6': 3, u'16-6': 1, u'10-6': 6, u'16-4': 1, u'16-5': 3, u'21-4': 1, u'21-5': 7, u'21-6': 1, u'21-0': 1, u'21-1': 1, u'21-2': 1, u'8-3': 2}",checkin
mLialt1oyCzT9j4SChcG6A,"{u'22-6': 1, u'22-5': 1, u'22-4': 1, u'19-5': 89, u'19-4': 75, u'19-6': 19, u'19-1': 21, u'19-0': 22, u'19-3': 40, u'19-2': 21, u'11-5': 113, u'11-4': 73, u'11-6': 112, u'11-1': 31, u'11-0': 52, u'11-3': 45, u'11-2': 34, u'12-6': 87, u'12-4': 75, u'12-5': 96, u'12-2': 29, u'12-3': 41, u'12-0': 55, u'12-1': 47, u'16-2': 47, u'16-3': 73, u'16-0': 51, u'16-1': 48, u'16-6': 114, u'16-4': 66, u'16-5': 103, u'21-6': 2, u'21-0': 3, u'20-3': 3, u'21-2': 1, u'7-0': 15, u'20-4': 24, u'7-4': 10, u'15-1': 37, u'15-0': 39, u'15-3': 44, u'15-2': 35, u'15-5': 122, u'15-4': 65, u'15-6': 107, u'18-0': 53, u'18-1': 46, u'18-2': 63, u'18-3': 86, u'18-4': 90, u'18-5': 113, u'18-6': 78, u'6-6': 14, u'6-4': 12, u'6-5': 9, u'6-2': 3, u'6-3': 2, u'6-0': 2, u'6-1': 2, u'4-2': 2, u'8-4': 12, u'8-5': 31, u'8-6': 36, u'8-0': 23, u'8-1': 12, u'8-2': 7, u'8-3': 14, u'20-1': 4, u'23-5': 1, u'2-3': 2, u'2-1': 1, u'2-4': 1, u'13-3': 33, u'13-2': 24, u'13-1': 45, u'13-0': 51, u'13-6': 118, u'13-5': 123, u'13-4': 79, u'9-1': 22, u'9-0': 26, u'9-3': 22, u'9-2': 17, u'9-5': 61, u'9-4': 43, u'4-6': 1, u'9-6': 58, u'7-3': 12, u'7-2': 7, u'7-1': 13, u'20-2': 1, u'20-5': 29, u'7-6': 22, u'7-5': 22, u'20-6': 2, u'17-6': 92, u'17-5': 132, u'17-4': 86, u'17-3': 77, u'17-2': 58, u'17-1': 54, u'17-0': 56, u'10-0': 46, u'10-1': 32, u'10-2': 30, u'10-3': 35, u'10-4': 59, u'10-5': 82, u'10-6': 80, u'14-4': 69, u'14-5': 121, u'14-6': 104, u'14-0': 56, u'14-1': 28, u'14-2': 27, u'14-3': 35, u'5-5': 5, u'5-4': 4, u'5-6': 5, u'5-1': 2, u'5-0': 2, u'5-3': 5, u'3-3': 1}",checkin
FCaUCzIv701wEJ6fdQFRgw,"{u'10-2': 4, u'17-0': 2, u'17-3': 4, u'16-0': 1, u'8-2': 3, u'16-3': 4, u'15-1': 1, u'15-0': 3, u'15-3': 2, u'15-2': 4, u'15-5': 1, u'15-4': 2, u'15-6': 2, u'18-0': 1, u'18-3': 1, u'18-4': 1, u'18-5': 1, u'18-6': 1, u'14-4': 1, u'14-5': 1, u'14-6': 2, u'14-0': 3, u'14-1': 2, u'14-3': 2, u'13-3': 2, u'17-1': 2, u'19-6': 1, u'11-5': 8, u'11-4': 4, u'13-1': 2, u'11-6': 6, u'10-0': 2, u'11-0': 2, u'13-5': 1, u'8-5': 2, u'12-6': 4, u'12-5': 4, u'12-2': 3, u'12-3': 2, u'12-0': 1, u'12-1': 1, u'9-1': 4, u'9-0': 2, u'9-3': 2, u'9-2': 7, u'9-5': 5, u'9-4': 6, u'13-2': 2, u'7-2': 1, u'17-4': 3, u'9-6': 5, u'7-6': 2, u'7-5': 1, u'8-1': 3, u'16-2': 1, u'17-6': 3, u'17-5': 5, u'16-1': 3, u'16-6': 2, u'17-2': 1, u'16-4': 5, u'16-5': 3, u'8-4': 1, u'10-1': 1, u'8-6': 2, u'10-3': 2, u'8-0': 1, u'10-5': 5, u'10-6': 6, u'8-3': 1}",checkin
U5SY-6kb_cr3HPOir-2yyQ,"{u'16-0': 2, u'16-1': 4, u'17-6': 5, u'15-1': 2, u'15-0': 3, u'15-3': 2, u'15-5': 9, u'15-4': 4, u'15-6': 4, u'18-0': 2, u'18-1': 1, u'18-2': 1, u'18-3': 4, u'18-4': 6, u'18-5': 4, u'18-6': 2, u'14-4': 3, u'14-5': 7, u'14-6': 6, u'14-0': 1, u'14-1': 3, u'14-2': 3, u'14-3': 3, u'16-4': 3, u'19-5': 3, u'16-5': 7, u'11-5': 2, u'13-2': 1, u'13-6': 2, u'13-5': 1, u'12-6': 1, u'12-5': 2, u'16-2': 1, u'16-3': 5, u'17-5': 10, u'17-4': 9, u'16-6': 6, u'17-2': 1, u'17-1': 2, u'17-0': 2, u'17-3': 5, u'10-5': 2}",checkin
TuI3_5xZZqDpCoQWXLcLjA,"{u'18-3': 6, u'16-0': 4, u'20-4': 8, u'12-6': 1, u'16-1': 4, u'17-6': 2, u'15-1': 2, u'15-5': 1, u'22-5': 3, u'18-0': 3, u'18-1': 5, u'18-2': 5, u'22-4': 1, u'18-4': 21, u'18-5': 19, u'18-6': 5, u'14-5': 3, u'17-3': 4, u'17-1': 2, u'19-5': 9, u'19-4': 1, u'19-6': 3, u'19-1': 3, u'19-0': 1, u'19-3': 3, u'19-2': 1, u'13-6': 1, u'13-5': 1, u'11-2': 1, u'6-6': 1, u'12-5': 1, u'12-2': 1, u'9-5': 1, u'5-0': 1, u'20-1': 1, u'20-5': 10, u'7-6': 1, u'16-2': 5, u'16-3': 9, u'17-5': 1, u'17-4': 4, u'16-6': 8, u'17-2': 1, u'16-4': 4, u'16-5': 6, u'21-4': 5, u'21-5': 6, u'21-0': 1, u'8-3': 1}",checkin
zWbCs5KyzuJjtCg-foIaKw,"{u'22-5': 1, u'22-4': 1, u'22-2': 1, u'22-1': 1, u'9-1': 4, u'19-5': 29, u'19-4': 29, u'19-6': 12, u'19-1': 4, u'19-0': 5, u'19-3': 10, u'19-2': 7, u'11-5': 23, u'11-4': 8, u'11-6': 30, u'11-1': 12, u'11-0': 11, u'11-3': 8, u'11-2': 3, u'12-6': 29, u'12-4': 12, u'12-5': 41, u'12-2': 2, u'12-3': 10, u'12-0': 14, u'12-1': 9, u'16-2': 6, u'7-3': 3, u'16-0': 11, u'16-1': 8, u'16-6': 11, u'16-4': 16, u'16-5': 32, u'21-4': 7, u'21-5': 1, u'21-0': 1, u'20-3': 4, u'21-2': 1, u'20-4': 9, u'20-6': 1, u'16-3': 11, u'15-1': 7, u'15-0': 5, u'15-3': 4, u'15-2': 10, u'15-5': 24, u'15-4': 10, u'15-6': 12, u'18-0': 12, u'18-1': 11, u'18-2': 7, u'18-3': 7, u'18-4': 31, u'18-5': 37, u'18-6': 9, u'6-6': 5, u'6-4': 4, u'6-5': 4, u'6-3': 1, u'6-0': 1, u'6-1': 4, u'8-4': 5, u'8-5': 4, u'8-6': 6, u'8-0': 7, u'8-1': 4, u'8-2': 2, u'4-3': 1, u'0-2': 1, u'13-3': 9, u'13-2': 4, u'13-1': 6, u'13-0': 11, u'13-6': 31, u'13-5': 34, u'13-4': 10, u'4-0': 1, u'9-0': 4, u'9-3': 3, u'9-2': 4, u'9-5': 7, u'9-4': 3, u'9-6': 4, u'20-1': 3, u'7-2': 1, u'7-1': 5, u'20-2': 1, u'20-5': 9, u'7-6': 6, u'7-5': 6, u'7-4': 4, u'17-6': 18, u'17-5': 28, u'17-4': 13, u'17-3': 14, u'17-2': 12, u'17-1': 10, u'17-0': 9, u'10-0': 4, u'10-1': 5, u'10-2': 1, u'10-3': 4, u'10-4': 6, u'10-5': 17, u'10-6': 14, u'14-4': 12, u'14-5': 22, u'14-6': 15, u'14-0': 8, u'14-1': 6, u'14-2': 5, u'14-3': 8, u'5-5': 1, u'5-4': 1, u'5-0': 2, u'3-4': 1}",checkin
dtGIasvBH1BCONExdel82A,"{u'17-6': 5, u'15-1': 4, u'15-0': 6, u'15-3': 5, u'15-2': 7, u'15-5': 15, u'15-4': 10, u'15-6': 4, u'18-0': 2, u'18-1': 3, u'18-3': 3, u'18-4': 5, u'18-5': 5, u'18-6': 2, u'22-0': 1, u'14-4': 3, u'14-5': 6, u'14-6': 4, u'14-0': 1, u'17-5': 17, u'14-3': 2, u'17-1': 7, u'19-5': 4, u'19-4': 3, u'17-0': 10, u'19-1': 2, u'19-0': 1, u'13-3': 1, u'11-6': 1, u'11-0': 1, u'13-5': 1, u'17-4': 7, u'12-6': 1, u'12-5': 1, u'6-0': 1, u'20-0': 1, u'20-3': 1, u'20-5': 1, u'20-4': 3, u'16-2': 6, u'16-3': 4, u'16-0': 4, u'16-1': 7, u'16-6': 7, u'17-2': 3, u'16-4': 6, u'16-5': 12, u'17-3': 9, u'10-3': 1, u'10-4': 1, u'10-6': 1, u'13-6': 1}",checkin
rhMXQCxYC6qM5anLZbfImg,"{u'16-1': 4, u'16-3': 4, u'15-1': 2, u'15-0': 2, u'15-3': 2, u'15-2': 1, u'15-5': 16, u'15-4': 6, u'15-6': 2, u'18-0': 1, u'18-1': 2, u'18-2': 1, u'18-3': 1, u'18-4': 2, u'18-5': 7, u'14-4': 3, u'14-5': 2, u'14-6': 4, u'14-0': 1, u'17-5': 8, u'14-3': 1, u'0-5': 1, u'17-1': 2, u'19-5': 5, u'19-4': 2, u'17-0': 8, u'19-1': 1, u'19-0': 1, u'19-2': 1, u'13-3': 1, u'13-5': 1, u'5-4': 1, u'5-1': 1, u'4-6': 1, u'20-3': 1, u'20-2': 1, u'16-2': 7, u'17-6': 2, u'16-0': 6, u'17-4': 8, u'16-6': 7, u'17-2': 3, u'16-4': 4, u'16-5': 12, u'21-4': 1, u'17-3': 4}",checkin
6qVExRnMHfO-rA7SspeHRQ,"{u'13-5': 3, u'17-5': 12, u'16-1': 2, u'15-1': 4, u'15-0': 2, u'15-3': 3, u'15-2': 2, u'15-5': 4, u'15-4': 4, u'15-6': 3, u'18-3': 1, u'18-4': 5, u'18-5': 7, u'18-6': 3, u'14-4': 2, u'14-5': 4, u'14-6': 5, u'14-0': 3, u'14-1': 2, u'14-3': 2, u'17-3': 4, u'19-4': 1, u'19-6': 1, u'13-2': 1, u'11-6': 5, u'11-1': 1, u'11-0': 1, u'11-3': 1, u'11-2': 1, u'12-5': 2, u'12-2': 1, u'12-0': 1, u'9-1': 2, u'9-0': 2, u'9-5': 2, u'5-0': 1, u'9-6': 1, u'20-3': 1, u'20-5': 1, u'16-2': 3, u'16-3': 8, u'16-0': 4, u'17-4': 7, u'16-6': 2, u'16-4': 4, u'16-5': 5, u'21-5': 1, u'10-3': 1, u'10-4': 2, u'10-5': 2, u'10-6': 2}",checkin
zWK6gvLe-h3liKIebTWbXA,"{u'22-3': 1, u'19-5': 4, u'19-4': 3, u'19-6': 2, u'19-1': 1, u'19-3': 3, u'19-2': 1, u'11-5': 10, u'11-4': 1, u'11-6': 10, u'11-1': 4, u'11-0': 3, u'11-3': 4, u'11-2': 3, u'12-6': 10, u'12-4': 2, u'12-5': 11, u'12-3': 1, u'12-0': 1, u'12-1': 1, u'16-2': 13, u'16-3': 13, u'16-0': 11, u'16-1': 9, u'16-6': 13, u'16-4': 25, u'16-5': 11, u'21-4': 2, u'21-6': 1, u'7-6': 1, u'15-1': 9, u'15-0': 4, u'15-3': 5, u'15-2': 7, u'15-5': 16, u'15-4': 10, u'15-6': 15, u'18-0': 3, u'18-1': 3, u'18-2': 1, u'18-3': 7, u'18-4': 7, u'18-5': 13, u'18-6': 2, u'8-5': 1, u'8-6': 4, u'8-1': 1, u'8-2': 1, u'8-3': 1, u'13-3': 2, u'13-1': 1, u'13-0': 3, u'13-6': 11, u'13-5': 6, u'13-4': 4, u'9-1': 6, u'9-0': 5, u'9-3': 1, u'9-2': 4, u'9-5': 7, u'9-4': 3, u'9-6': 5, u'20-5': 1, u'20-4': 1, u'7-4': 1, u'17-6': 10, u'17-5': 15, u'17-4': 19, u'17-3': 8, u'17-2': 5, u'17-1': 6, u'17-0': 8, u'10-0': 9, u'10-1': 2, u'10-2': 5, u'10-3': 6, u'10-4': 5, u'10-5': 13, u'10-6': 7, u'14-4': 5, u'14-5': 20, u'14-6': 10, u'14-0': 6, u'14-1': 3, u'14-2': 5, u'14-3': 1}",checkin
ePczGFS4KNkS5p9J2GIngg,"{u'13-6': 6, u'16-0': 8, u'13-5': 8, u'10-5': 11, u'13-4': 6, u'10-1': 2, u'16-5': 11, u'10-4': 6, u'9-6': 5, u'16-3': 15, u'15-1': 6, u'15-0': 8, u'15-3': 11, u'15-2': 7, u'15-5': 6, u'15-4': 8, u'15-6': 10, u'18-0': 11, u'22-5': 1, u'18-3': 4, u'18-4': 7, u'18-5': 16, u'22-1': 1, u'14-4': 9, u'14-5': 10, u'14-6': 8, u'14-0': 2, u'14-1': 5, u'14-2': 3, u'14-3': 2, u'17-3': 7, u'16-4': 11, u'18-6': 8, u'18-2': 1, u'19-5': 6, u'19-6': 1, u'19-0': 1, u'19-3': 1, u'19-2': 1, u'11-5': 2, u'13-2': 2, u'13-1': 2, u'13-0': 2, u'10-0': 5, u'11-0': 3, u'11-3': 3, u'21-5': 1, u'12-6': 6, u'12-4': 3, u'12-5': 5, u'12-2': 2, u'12-3': 1, u'12-0': 5, u'12-1': 2, u'5-5': 1, u'13-3': 2, u'11-6': 6, u'9-2': 1, u'9-5': 6, u'9-4': 3, u'11-4': 4, u'20-1': 1, u'8-6': 3, u'17-4': 11, u'7-0': 1, u'20-4': 1, u'9-0': 4, u'16-2': 10, u'17-6': 12, u'17-5': 8, u'16-1': 12, u'16-6': 11, u'17-2': 10, u'17-1': 8, u'17-0': 8, u'8-4': 1, u'8-5': 3, u'10-2': 2, u'10-3': 2, u'8-0': 1, u'8-1': 1, u'10-6': 4, u'21-3': 1}",checkin
E4Yh8OoGFrZ6c3Y-vsbdmw,"{u'10-6': 4, u'15-1': 3, u'15-0': 2, u'15-3': 1, u'15-2': 1, u'15-4': 2, u'18-0': 1, u'18-2': 2, u'17-4': 1, u'18-4': 2, u'18-6': 1, u'14-4': 1, u'14-6': 2, u'17-5': 1, u'14-2': 1, u'19-4': 1, u'19-3': 1, u'11-5': 4, u'13-2': 3, u'13-1': 4, u'11-6': 2, u'11-1': 1, u'11-0': 2, u'11-3': 1, u'11-2': 1, u'12-6': 1, u'12-2': 2, u'12-0': 1, u'9-1': 1, u'13-3': 1, u'9-3': 3, u'9-2': 1, u'9-5': 1, u'9-4': 1, u'20-5': 1, u'16-2': 1, u'17-6': 2, u'16-0': 1, u'16-1': 1, u'17-2': 3, u'16-4': 1, u'16-5': 1, u'10-0': 3, u'10-1': 1, u'10-3': 1, u'10-4': 1, u'10-5': 2, u'8-2': 2, u'13-6': 1}",checkin
uavGiBoV5Zt2X2egEz_LWA,"{u'15-4': 1, u'17-5': 1, u'17-4': 1, u'18-5': 1, u'14-4': 1, u'14-5': 1}",checkin
xDrPI88zTQCtQBmRkMou4Q,"{u'10-5': 9, u'8-5': 10, u'7-6': 10, u'5-3': 10, u'7-4': 2, u'6-4': 12, u'5-1': 3, u'6-5': 20, u'8-6': 14, u'9-2': 5, u'15-4': 1, u'9-0': 2, u'18-0': 1, u'5-2': 2, u'8-4': 5, u'5-5': 7, u'9-6': 17, u'5-4': 5, u'10-3': 3, u'19-1': 1, u'4-2': 1, u'11-4': 3, u'5-6': 6, u'10-0': 1, u'13-6': 1, u'11-3': 1, u'11-2': 1, u'6-6': 7, u'9-5': 10, u'12-4': 2, u'12-5': 2, u'6-2': 3, u'6-3': 5, u'6-0': 7, u'6-1': 1, u'4-0': 1, u'4-1': 2, u'9-3': 2, u'4-3': 1, u'4-4': 2, u'4-5': 4, u'4-6': 1, u'9-4': 8, u'7-3': 5, u'7-2': 4, u'7-1': 5, u'7-0': 6, u'3-3': 2, u'20-4': 1, u'7-5': 15, u'3-0': 1, u'16-2': 1, u'17-6': 1, u'11-6': 2, u'17-3': 1, u'10-6': 5, u'3-6': 1, u'21-4': 1, u'10-1': 6, u'10-2': 1, u'5-0': 5, u'8-0': 4, u'8-1': 1, u'8-2': 2, u'8-3': 5}",checkin
4dnWjKCoJO8i7fLo5SHx2w,"{u'16-0': 3, u'13-5': 1, u'16-1': 3, u'16-3': 4, u'15-1': 1, u'15-0': 1, u'15-3': 1, u'15-2': 3, u'15-5': 1, u'15-4': 2, u'18-3': 2, u'18-4': 1, u'18-5': 7, u'18-6': 3, u'14-4': 1, u'14-5': 6, u'14-6': 2, u'16-4': 5, u'19-4': 1, u'17-0': 3, u'19-2': 1, u'11-5': 3, u'11-0': 2, u'11-3': 2, u'12-5': 1, u'9-1': 3, u'9-3': 1, u'9-2': 1, u'9-5': 1, u'9-6': 7, u'17-6': 3, u'17-5': 6, u'17-4': 5, u'17-3': 3, u'17-2': 1, u'17-1': 1, u'16-5': 7, u'10-0': 3, u'10-1': 2, u'10-2': 1, u'10-3': 1, u'10-4': 1, u'10-5': 3}",checkin
XDF6B4-JRaDHNpZMeBglNA,"{u'10-2': 2, u'23-1': 1, u'8-5': 1, u'21-5': 5, u'16-3': 7, u'15-1': 3, u'15-0': 1, u'17-4': 3, u'15-2': 2, u'15-5': 4, u'17-5': 8, u'15-6': 5, u'18-0': 3, u'22-5': 1, u'18-3': 1, u'22-3': 2, u'18-5': 5, u'22-1': 1, u'22-0': 1, u'14-4': 4, u'18-4': 3, u'14-0': 2, u'14-1': 1, u'14-2': 2, u'14-3': 1, u'22-4': 1, u'18-6': 2, u'17-1': 3, u'16-6': 2, u'19-5': 3, u'19-4': 2, u'16-5': 12, u'19-3': 2, u'13-3': 1, u'14-5': 3, u'13-1': 1, u'13-0': 1, u'11-1': 2, u'13-6': 3, u'13-5': 3, u'13-4': 2, u'12-6': 2, u'12-5': 2, u'12-3': 2, u'6-0': 1, u'12-1': 2, u'9-1': 1, u'11-5': 1, u'9-2': 1, u'9-5': 2, u'9-4': 1, u'9-6': 1, u'20-3': 1, u'21-3': 2, u'20-5': 1, u'20-4': 1, u'20-6': 1, u'16-2': 3, u'17-6': 1, u'16-0': 2, u'16-1': 4, u'17-3': 1, u'17-2': 3, u'16-4': 3, u'17-0': 5, u'10-1': 2, u'21-6': 1, u'10-3': 1, u'10-4': 3, u'10-5': 3, u'10-6': 6, u'11-0': 2}",checkin
xLL45CNin1u5KJDxu74a6A,"{u'19-5': 4, u'19-4': 10, u'19-6': 1, u'19-1': 2, u'19-0': 1, u'19-3': 1, u'11-5': 8, u'11-4': 2, u'11-6': 5, u'11-1': 4, u'11-0': 1, u'11-3': 2, u'11-2': 1, u'12-6': 9, u'12-4': 1, u'12-5': 8, u'12-2': 1, u'12-3': 2, u'12-0': 3, u'12-1': 1, u'20-1': 1, u'16-0': 2, u'16-6': 4, u'16-4': 2, u'16-5': 3, u'21-4': 1, u'21-5': 2, u'21-1': 1, u'7-4': 1, u'15-1': 3, u'15-0': 1, u'15-2': 2, u'15-5': 2, u'15-4': 4, u'15-6': 4, u'18-0': 4, u'18-1': 2, u'18-3': 2, u'18-4': 4, u'18-5': 5, u'18-6': 3, u'6-6': 1, u'6-4': 2, u'6-2': 1, u'6-3': 1, u'6-0': 1, u'6-1': 2, u'8-4': 3, u'8-5': 4, u'8-6': 3, u'8-0': 4, u'8-1': 1, u'8-3': 2, u'13-3': 3, u'13-1': 1, u'13-0': 3, u'13-6': 2, u'13-5': 7, u'13-4': 3, u'9-2': 2, u'9-5': 7, u'9-4': 3, u'9-6': 3, u'7-3': 1, u'20-3': 1, u'7-0': 3, u'20-5': 1, u'20-4': 2, u'20-6': 1, u'17-6': 3, u'17-5': 4, u'17-4': 4, u'17-3': 2, u'17-1': 1, u'17-0': 6, u'10-0': 3, u'10-1': 2, u'10-3': 1, u'10-4': 3, u'10-5': 8, u'10-6': 6, u'14-4': 5, u'14-5': 7, u'14-6': 3, u'14-0': 3, u'14-2': 2, u'5-5': 2, u'5-6': 1, u'5-1': 1, u'3-4': 1}",checkin
IMBstkmVEMrK61LVm5Fxvg,"{u'8-1': 2, u'8-5': 4, u'9-3': 3, u'15-1': 1, u'15-0': 2, u'15-3': 1, u'15-5': 4, u'15-4': 1, u'15-6': 2, u'17-4': 2, u'18-4': 1, u'18-5': 2, u'18-6': 1, u'14-4': 1, u'14-5': 1, u'14-1': 1, u'14-2': 1, u'5-6': 1, u'12-0': 1, u'19-5': 2, u'19-4': 3, u'19-6': 1, u'19-1': 1, u'19-0': 1, u'11-5': 3, u'11-4': 2, u'13-1': 1, u'13-0': 2, u'11-1': 1, u'13-6': 2, u'13-5': 4, u'11-2': 1, u'12-6': 2, u'12-5': 1, u'12-2': 3, u'10-2': 2, u'6-0': 1, u'12-1': 2, u'4-1': 1, u'11-6': 5, u'9-2': 1, u'9-5': 4, u'9-6': 1, u'7-3': 1, u'20-5': 2, u'7-6': 6, u'7-5': 1, u'7-4': 2, u'16-2': 1, u'17-6': 1, u'17-5': 2, u'16-1': 2, u'17-2': 1, u'17-1': 1, u'16-5': 3, u'10-0': 5, u'21-5': 1, u'8-6': 2, u'10-3': 1, u'10-4': 2, u'10-5': 1, u'10-6': 2, u'11-0': 2}",checkin
RB9i28_OHxH_9njgIgN5ZQ,"{u'20-2': 1, u'13-5': 4, u'11-2': 5, u'10-1': 1, u'16-5': 14, u'10-6': 3, u'16-3': 6, u'15-1': 4, u'15-0': 2, u'15-3': 3, u'15-2': 7, u'15-5': 6, u'15-4': 3, u'15-6': 6, u'18-0': 4, u'18-1': 4, u'18-2': 4, u'18-3': 1, u'18-4': 7, u'18-5': 7, u'18-6': 2, u'14-4': 1, u'14-5': 8, u'14-6': 3, u'17-5': 7, u'14-3': 4, u'17-3': 2, u'17-1': 7, u'19-5': 2, u'19-4': 2, u'19-6': 2, u'19-1': 2, u'9-3': 4, u'11-5': 4, u'11-4': 1, u'13-1': 1, u'13-0': 1, u'11-0': 3, u'11-3': 1, u'21-5': 1, u'12-6': 2, u'12-5': 1, u'9-1': 4, u'9-0': 5, u'11-6': 3, u'9-2': 2, u'9-4': 1, u'13-2': 2, u'8-0': 2, u'17-4': 6, u'9-6': 2, u'16-2': 6, u'17-6': 2, u'16-0': 6, u'16-1': 3, u'16-6': 2, u'17-2': 2, u'16-4': 10, u'17-0': 2, u'10-0': 2, u'8-5': 1, u'10-3': 3, u'10-4': 1, u'10-5': 2, u'8-2': 1, u'13-6': 2}",checkin
4SAq2GHShUAXL1ZGAdlJPg,"{u'17-0': 4, u'17-5': 12, u'16-3': 7, u'15-1': 2, u'15-0': 1, u'15-3': 1, u'15-2': 1, u'15-5': 10, u'15-4': 4, u'15-6': 11, u'18-0': 3, u'18-1': 3, u'18-2': 2, u'18-3': 3, u'18-4': 9, u'18-5': 11, u'18-6': 2, u'14-4': 1, u'14-5': 3, u'14-6': 5, u'14-1': 3, u'14-2': 1, u'14-3': 4, u'16-4': 8, u'19-5': 5, u'19-4': 3, u'19-6': 1, u'19-1': 1, u'19-0': 1, u'11-5': 1, u'11-4': 3, u'13-1': 1, u'11-6': 2, u'13-6': 1, u'13-4': 1, u'12-6': 3, u'12-4': 7, u'12-5': 1, u'6-2': 1, u'12-0': 3, u'12-1': 1, u'9-1': 1, u'9-2': 1, u'9-5': 2, u'9-6': 2, u'17-4': 6, u'20-5': 1, u'20-6': 1, u'16-2': 2, u'17-6': 2, u'16-0': 3, u'16-1': 2, u'16-6': 6, u'17-2': 5, u'17-1': 1, u'16-5': 12, u'10-0': 3, u'17-3': 7, u'10-2': 1, u'10-4': 3, u'22-2': 1, u'10-6': 1, u'11-0': 2}",checkin
lZweK7IhRU6HLdHqjX_ZYQ,"{u'20-2': 1, u'16-0': 11, u'10-5': 1, u'16-5': 14, u'20-6': 7, u'11-0': 1, u'16-1': 13, u'16-3': 8, u'15-1': 6, u'15-0': 2, u'15-3': 6, u'15-2': 4, u'15-5': 7, u'15-4': 4, u'15-6': 6, u'18-0': 3, u'18-1': 4, u'22-5': 1, u'18-3': 3, u'18-4': 10, u'18-5': 9, u'18-6': 4, u'14-4': 2, u'14-5': 12, u'14-6': 4, u'14-0': 2, u'14-1': 4, u'14-3': 5, u'16-4': 15, u'18-2': 2, u'19-5': 6, u'19-4': 5, u'19-6': 6, u'19-1': 3, u'19-0': 4, u'19-3': 1, u'19-2': 4, u'13-3': 1, u'13-2': 1, u'13-0': 1, u'13-6': 1, u'13-5': 1, u'21-5': 3, u'5-2': 1, u'20-1': 2, u'20-0': 2, u'20-3': 3, u'9-6': 2, u'20-5': 6, u'20-4': 5, u'7-4': 1, u'16-2': 3, u'17-6': 5, u'17-5': 11, u'17-4': 7, u'16-6': 11, u'17-2': 4, u'17-1': 4, u'17-0': 4, u'21-4': 2, u'17-3': 7, u'21-6': 2, u'21-0': 3, u'21-1': 1, u'21-2': 2, u'21-3': 1}",checkin
