id,date,restaurant_id,*,**,***
26818,2009-01-21,dj3dWAE9,9,0,0
19963,2008-05-20,KAoKnZ3g,12,0,2
18813,2009-02-23,nkOvLx3B,2,1,0
21081,2009-09-08,lnORYqoN,3,1,0
12122,2014-05-15,JGoNb6oL,3,0,1
17261,2012-12-30,qN3gDBoA,0,0,0
23682,2013-10-15,8gOqY0O2,2,1,1
1253,2008-10-27,0j3LMDor,4,1,1
21317,2007-04-09,9JoPR5E8,0,0,0
26247,2013-11-14,8xExxnE0,0,0,1
170,2011-07-27,XJ3rRm3R,0,0,1
31843,2010-11-05,NbE1Ja3J,2,0,1
2265,2015-03-03,6VOpDlOL,5,0,2
4477,2013-12-19,p038lg3m,1,0,7
25802,2012-07-10,9JoPNvE8,0,0,0
8391,2007-06-12,xWoYNjOK,0,0,0
19958,2011-11-10,ekE4VZo2,4,0,0
7863,2007-10-03,0j3LeMor,6,1,1
11983,2010-10-22,7RO5vjEq,10,2,1
18662,2012-01-09,6VOpy5EL,7,0,0
4568,2008-12-16,0ZEDax3D,3,0,0
12013,2009-02-25,B1oX8moV,7,1,1
11327,2008-10-01,JGoNxaEL,1,1,0
26502,2008-01-22,p038eeom,5,0,0
15941,2012-06-26,lnORQDoN,3,1,1
6258,2007-12-31,geEVJzEz,16,1,7
19687,2014-08-18,1JEb1ORY,0,0,0
20896,2008-10-24,geEVge3z,3,0,0
11540,2011-08-16,8xEx44E0,5,1,2
6410,2010-04-14,9JoP50O8,1,0,0
25513,2011-06-02,p038843m,2,0,1
12957,2014-01-16,dj3dyNo9,0,0,0
6995,2007-09-06,p038D3md,3,0,0
4786,2014-04-29,we39vDok,2,0,0
31858,2007-11-19,6VOpJd3L,8,0,2
5223,2008-02-01,nkOvRxOB,4,0,2
12792,2010-12-01,xWoYPr3K,8,0,4
31063,2013-06-27,ydEjV9EW,2,0,0
7592,2011-03-28,m0oWz13G,1,0,0
14632,2011-10-24,6Wo2B6o9,3,0,0
14363,2012-02-22,WwOaww3B,0,0,0
6347,2011-07-29,ZBEnxaoY,0,0,0
5644,2012-12-30,NbE18OJ2,0,0,0
32546,2009-08-06,eVOBY6oj,4,3,0
31298,2009-07-10,v5oJVroB,0,0,0
1027,2010-10-13,8KoAZaO6,0,0,0
19116,2009-01-15,8KoAzaO6,3,0,0
13136,2013-06-20,xWoYPr3K,0,0,0
20112,2013-10-29,ydEjmVOW,4,2,0
10759,2010-04-28,v5oJmd3B,3,1,0
9025,2012-12-30,rJoQnlOV,0,0,0
1557,2007-10-29,6K3lV9Oz,1,0,0
21482,2008-01-04,nkOvmLoB,0,0,2
23041,2013-09-30,lnORXK3N,6,2,2
32048,2008-12-09,rNo66Ko6,6,0,0
11308,2008-06-03,8KoAL536,3,0,0
28247,2012-12-30,nkOvMZoB,0,0,0
16568,2013-12-30,ekE4jGo2,0,0,0
12592,2014-03-05,ydEj27EW,5,0,5
32620,2013-02-12,XJ3rgRoR,2,0,0
7474,2014-10-24,8x3zeREk,2,0,0
32685,2008-11-26,geEV1YOz,9,2,4
12005,2011-03-08,Y1EmnR3w,0,0,0
17630,2008-08-25,we39ZAok,17,2,8
32403,2011-05-09,we39Nvok,0,0,0
29550,2014-01-23,geEVn5Ez,6,0,0
24763,2014-06-09,qN3gjQEA,2,0,0
14399,2007-05-15,JBEybN38,6,2,0
22967,2011-04-12,m0oWrz3G,3,0,1
25077,2014-12-01,p038ADom,0,0,1
26616,2008-06-26,6Wo2mV39,3,0,0
18894,2009-02-09,6VOpy5EL,30,2,8
33825,2008-03-13,0j3Laor6,12,0,0
4832,2014-04-16,B1oX0moV,3,0,1
13859,2010-11-08,8gOqpro2,2,0,3
20193,2011-08-05,ydEjKB3W,5,1,4
24502,2008-07-31,eVOBjkOj,12,1,7
18372,2009-09-08,v5oJjyoB,6,1,1
3713,2009-05-08,B1oXXboV,0,0,1
31000,2009-11-25,v5oJwbOB,2,2,0
28258,2008-11-06,njoZXBEr,0,0,0
20389,2008-05-22,rJoQrqOV,3,0,0
31670,2007-12-26,8xEx930k,5,0,0
25438,2009-09-08,njoZGAOr,1,0,1
13348,2007-05-03,eVOBnpOj,5,0,4
28496,2013-12-30,geEVr5Ez,0,0,0
17876,2009-02-06,Pk3wJwEd,0,0,0
27709,2011-06-09,eVOB91oj,2,0,0
17,2015-02-06,Y1Em4GOw,1,0,0
1348,2014-03-21,p038m8om,9,2,4
13422,2007-10-30,lnORXK3N,5,0,0
33135,2012-10-26,0ZEDwlOD,3,0,2
7815,2012-12-30,8KoAk4E6,0,0,0
30983,2008-02-22,WwOa7d3B,7,0,1
21082,2007-08-20,NbE1V83J,25,0,3
16393,2012-12-30,dj3dxN39,0,0,0
8226,2007-11-14,Y1EmpROw,6,0,1
8047,2009-08-31,dj3dZ7O9,0,0,0
21320,2012-05-17,Y1EmWnow,1,0,0
27276,2012-01-31,6Wo2pGE9,4,0,0
15674,2010-11-22,wmo71vEq,1,0,0
12514,2013-10-15,7RO5z6Eq,2,1,2
4807,2012-12-30,1m3Mw6OB,0,0,0
2135,2012-02-28,njoZKbOr,4,0,0
13794,2011-02-24,6K3l8q3z,6,1,0
21148,2011-07-01,nkOvvaOB,4,1,2
7185,2012-04-26,7RO5xXoq,4,0,0
21053,2013-09-23,njoZw1Or,1,0,2
4652,2012-06-14,V430p43B,3,1,2
10509,2008-05-21,dj3d8r39,2,0,0
10506,2010-07-14,1JEbwJ3R,3,0,1
8386,2008-11-10,ydEj99OW,3,0,1
24616,2009-06-22,9JoP7j38,5,0,3
22133,2012-02-14,9JoP47o8,4,0,2
32777,2013-02-14,N6OkzKox,4,0,3
18093,2014-10-22,1JEbBNER,4,0,2
4806,2010-02-19,rNo6w6O6,0,0,0
32156,2009-10-16,8xEx930k,13,0,0
13171,2007-09-12,0j3LMDor,6,1,0
25638,2010-08-16,we396vok,2,0,2
19667,2008-09-19,6Wo2ngo9,3,2,1
19635,2013-12-30,6K3l1xoz,0,0,0
26218,2009-06-24,N6Ok2Qox,7,1,5
24894,2008-11-25,6VOpdlOL,5,0,1
9773,2009-11-20,N6Ok8QEx,0,0,0
29291,2008-02-25,Y1EmLmOw,15,2,2
11895,2012-03-01,Pk3wPaod,4,0,0
12370,2012-03-09,6Wo2a639,13,2,5
8243,2009-04-17,1m3ML6EB,11,0,4
31649,2010-01-05,B1oXXboV,4,0,0
18063,2011-05-09,eVOB21Oj,3,0,1
11507,2013-02-04,Pk3wz5Ed,2,1,2
27986,2009-10-26,ydEjw23W,0,0,0
8489,2007-05-22,wmo749Oq,0,0,0
25683,2013-05-10,lnORVON8,7,1,4
16520,2007-10-16,nkOvQ8oB,0,0,0
9882,2011-12-20,8x3zBZ3k,7,0,0
22451,2008-08-13,dj3dLK39,0,0,0
2962,2012-12-30,njoZzYor,0,0,0
5851,2012-09-18,geEVpBoz,1,0,1
24026,2008-02-25,8x3zmzEk,3,0,2
10869,2012-11-05,V430G4EB,0,0,0
1607,2013-05-14,6K3lx63z,6,0,0
30150,2012-06-12,1m3M8pEB,12,1,0
7655,2007-10-15,8x3zzR3k,14,1,3
32046,2014-11-20,we399N3k,6,0,1
19711,2009-10-29,0j3LRMOr,0,0,1
20332,2013-12-30,8x3z47Ok,0,0,0
2026,2014-09-09,eVOB0r3j,3,1,0
27272,2010-02-18,N6OkDvEx,3,0,3
19466,2012-05-17,VpoGpvOr,5,1,2
31650,2007-10-22,8x3zMYEk,5,2,2
10160,2013-12-30,rNo60E6x,0,0,0
23354,2013-10-15,eVOBda3j,7,0,0
14188,2013-12-30,NbE1lzOJ,0,0,0
10521,2014-11-24,njoZ71Or,8,1,1
16445,2009-11-02,WeEewmoa,11,0,2
6317,2008-02-08,0ZEDPkED,8,2,5
30987,2014-11-13,dj3dKKE9,1,0,1
15871,2013-02-22,ydEjQ2OW,2,0,0
611,2014-02-25,we39dvEk,0,0,0
16947,2007-12-06,B1oXk63V,5,0,1
850,2014-10-20,9JoPR5E8,10,1,1
26435,2014-11-25,ZBEnQaOY,8,0,2
28665,2012-01-09,WeEegaoa,7,0,0
21080,2012-10-11,7RO5YrOq,1,0,2
32334,2008-07-01,wmo7nP3q,4,1,1
27209,2012-04-23,7RO5DXoq,3,1,0
6458,2009-05-19,ekE4VZo2,4,0,0
24914,2007-08-27,v5oJMA3B,13,1,1
32132,2010-11-15,NbE1vJ3J,2,0,2
28432,2013-03-07,njoZ2Aor,0,0,0
15168,2012-02-28,0ZEDwlOD,6,0,2
7799,2011-08-25,nkOvgaEB,1,0,1
18698,2013-12-11,KAoK283g,7,0,2
3029,2010-03-01,XJ3rKZoR,0,0,0
10955,2012-10-05,0ZEDMl3D,0,0,1
13441,2012-08-28,geEVwJ3z,3,0,1
396,2008-12-05,VpoGddOr,1,0,0
10739,2014-03-19,7RO5gn3q,4,2,0
18879,2013-06-19,nkOvPX3B,2,1,2
4043,2007-11-07,JBEyG0o8,14,3,9
23501,2013-08-09,m0oWz13G,5,0,0
26856,2012-12-30,ZBEn6pEY,0,0,0
141,2011-04-25,p038gXEm,6,1,3
17864,2008-05-02,p038yXom,3,0,1
14280,2012-01-17,wmo7Nv3q,16,1,1
27089,2008-07-25,0j3Lqjor,5,1,3
2007,2010-07-08,0j3L6NOr,4,0,1
14195,2007-05-23,8xExP9E0,5,0,1
5680,2008-05-27,p038keEm,0,0,0
28894,2007-09-04,m0oWNg3G,4,1,1
28561,2011-10-12,nkOveLoB,7,0,1
31342,2009-03-03,xWoYK9EK,2,0,2
27958,2009-02-23,0j3LJqOr,4,0,0
24992,2012-10-02,rNo6XJE6,8,1,0
32415,2012-12-30,N6OkkGOx,0,0,0
29170,2015-01-15,9JoPV5E8,4,0,0
32294,2013-12-30,m0oWBg3G,0,0,0
19987,2009-09-01,XJ3rKZoR,0,0,0
2258,2014-09-21,eVOBX13j,3,0,0
27024,2009-04-29,7RO5z6Eq,0,0,1
28533,2014-05-06,rJoQGvEV,1,0,1
26519,2014-02-18,rNo65X36,7,3,1
14929,2010-07-16,JGoNdWEL,0,0,0
14441,2012-09-24,8x3z1NEk,1,0,0
7667,2010-12-15,KAoKgBog,2,0,0
25569,2012-12-31,m0oWGwoG,7,0,0
28808,2008-05-23,ekE4zo2Q,1,1,0
25354,2010-04-06,6Wo2a639,1,0,0
15645,2014-12-29,XJ3r7RoR,0,0,0
16478,2010-03-30,1JEbGQ3R,7,1,0
22500,2014-10-21,eVOBda3j,7,2,1
18490,2013-05-13,Y1EmLmOw,7,1,1
9405,2013-11-19,njoZ1Q3r,10,2,0
11812,2014-11-13,V430rqOB,2,0,0
17903,2012-12-30,6VOp5QEL,0,0,0
21342,2008-03-28,8gOqke32,1,0,0
5096,2012-02-07,dj3dxN39,0,0,0
29127,2008-06-19,9JoPV5E8,0,0,0
33294,2013-11-04,NbE1zP3J,4,0,2
27625,2011-10-18,1m3M4yEB,3,1,1
26386,2008-02-28,XJ3rPYOR,3,0,1
10462,2013-03-25,8xExYe30,9,0,0
9991,2007-10-18,6K3lW6Ez,9,2,0
27082,2012-10-02,geEVMJOz,2,1,0
20483,2012-04-05,XJ3remER,4,1,2
3562,2015-02-20,lnORvnON,5,2,1
10927,2007-11-13,7RO5JrEq,0,0,0
3805,2012-09-25,rNo6XJE6,8,1,0
14967,2013-09-25,XJ3rr83R,2,0,1
9436,2008-05-16,N6OkNgox,3,0,1
16466,2012-10-31,1m3Mep3B,0,1,3
31969,2010-09-03,0j3Lxq3r,5,0,0
24382,2011-03-29,6K3lq8oz,17,1,7
26204,2015-02-19,0ZEDAB3D,5,0,0
25493,2012-03-30,N6OkkGOx,11,2,2
69,2013-12-30,Y1EmdlOw,0,0,0
14823,2011-03-08,6Wo2e539,3,2,2
3381,2012-01-03,KAoKlKOg,16,2,2
23408,2008-05-23,dj3dLK39,8,2,3
11145,2013-07-24,dj3d25O9,9,2,0
33102,2011-06-13,6VOpwdoL,8,1,4
8276,2009-01-13,ydEjYdOW,9,1,3
25888,2014-01-21,lnOReVoN,2,0,0
31701,2013-05-16,m0oWmREG,13,1,2
6566,2010-04-15,lnORkdEN,8,1,5
17485,2011-12-22,JBEy0aO8,3,0,1
30105,2013-05-29,8x3zmQEk,5,0,1
24108,2009-11-13,eVOB91oj,5,0,0
5900,2013-06-20,Pk3w8Vod,6,1,0
26360,2013-05-01,ydEjXDoW,6,0,0
31424,2011-09-27,JBEy8aO8,6,1,2
19098,2014-02-06,geEVwJ3z,0,0,2
32670,2013-10-01,we392Nok,6,0,0
8595,2012-11-06,rJoQwlEV,0,0,0
23817,2009-08-12,v5oJrboB,5,1,0
30825,2011-12-05,dj3dP739,0,0,0
18361,2010-01-20,rNo6WXO6,5,1,1
26073,2012-01-30,qN3gK03A,5,0,3
13022,2008-09-16,1JEbN7ER,2,0,0
896,2011-08-16,N6OkkGOx,5,1,0
22883,2010-10-01,nkOvJ8OB,3,1,0
3762,2009-05-18,1JEbd4oR,1,0,0
23879,2014-06-18,1JEbamOR,2,0,0
31426,2015-02-13,geEVn5Ez,2,0,0
19189,2009-11-19,N6OkzKox,2,0,1
8803,2010-06-09,6K3lPk3z,1,0,2
13840,2012-05-24,lnORkdEN,5,0,1
15638,2008-10-27,we396vok,7,0,3
9867,2012-06-20,NbE1Ja3J,0,0,0
22200,2013-05-24,ekE4eK32,3,0,1
11754,2012-04-26,NbE16z3J,1,0,0
33041,2009-02-18,V430g1EB,3,0,0
761,2011-12-02,m0oW8gOG,1,0,0
8700,2013-12-30,1m3M0bEB,0,0,0
9233,2009-06-11,we39LrEk,5,1,0
30430,2012-11-13,ZBEn6pEY,0,0,0
33458,2013-09-09,8gOqKD32,1,0,1
18382,2009-12-28,WeEeqwEa,7,1,1
20159,2008-04-05,Y1EmDnOw,6,0,0
29623,2013-09-19,V430RlOB,4,1,1
20342,2007-11-20,V430l53B,5,1,3
23320,2013-11-19,rNo6Yg36,5,0,1
22324,2011-06-10,WeEeAWEa,0,0,0
8541,2014-03-19,7RO5NdEq,5,1,2
25573,2010-06-22,geEVbBEz,10,0,0
22514,2009-01-06,geEVn5Ez,3,0,0
6616,2009-04-01,NbE1p8OJ,1,0,2
33530,2010-11-10,wmo7X9Oq,0,0,0
19070,2013-07-12,ZBEnwG3Y,2,0,0
13846,2011-10-05,1m3M4yEB,3,1,1
26534,2010-04-13,B1oXz1EV,1,0,0
25266,2011-06-15,p038m8om,9,1,1
21671,2009-09-15,JGoN2WoL,1,1,1
12552,2008-06-05,wmo7nP3q,4,1,1
19696,2013-03-28,6VOpvj3L,6,0,0
4509,2012-12-30,WwOa0poB,0,0,0
30969,2007-05-04,9JoPbdE8,6,0,0
21646,2011-06-07,njoZxAEr,4,0,0
18293,2008-10-24,JBEyG0o8,5,0,0
31544,2012-12-30,njoZGbOr,0,0,0
32101,2011-07-06,wmo76P3q,1,1,2
24000,2010-01-11,B1oX7l3V,4,1,2
12963,2010-03-25,9JoPW538,3,0,5
25420,2009-01-05,1JEbqeOR,2,0,0
18014,2007-10-30,B1oXvlEV,9,1,2
7421,2010-03-09,9JoPaeO8,8,0,0
9906,2007-10-17,0j3LeMor,6,1,1
2209,2011-01-04,N6OklmEx,7,0,3
20659,2008-07-15,Pk3wqwOd,3,0,1
14940,2012-10-09,wmo7ePEq,6,1,1
17306,2014-05-14,0ZEDL8ED,4,0,0
28629,2011-06-15,WwOaB0EB,4,1,1
21714,2010-11-19,N6OkDvEx,0,0,0
6856,2014-08-08,XJ3rx8OR,6,1,2
29474,2012-03-27,WwOaXpoB,3,0,3
31097,2010-10-12,JBEyk0o8,3,1,1
27311,2012-02-23,xWoY4d3K,2,0,0
4846,2011-03-14,NbE1YaEJ,2,0,0
14257,2011-03-01,B1oXMDOV,5,0,0
4874,2014-02-06,9JoPge38,6,0,0
25715,2010-02-18,eVOBreOj,2,1,1
31653,2010-09-10,geEVxVoz,3,0,0
8296,2007-08-14,6Wo2Rbo9,0,0,0
33532,2008-12-03,JGoN6YoL,1,0,0
10104,2014-09-23,8x3zRN3k,0,0,0
928,2011-03-30,N6Okam3x,4,0,0
14610,2010-02-24,VpoG57Er,0,0,0
32451,2014-10-06,8gOqj5E2,4,1,2
24091,2011-02-17,6Wo2XwE9,4,1,1
8650,2012-01-10,1m3Mw6OB,1,0,0
7285,2010-09-29,wmo749Oq,0,0,0
29202,2010-07-30,m0oWlJOG,5,0,5
28647,2008-06-05,NbE1wPoJ,3,0,0
7707,2008-11-12,V430J2OB,0,0,2
11261,2012-04-17,7RO5bAEq,3,0,0
6305,2011-11-16,KAoKrB3g,1,0,2
1266,2007-07-06,we39gROk,15,0,0
21942,2010-08-05,7RO5xXoq,1,0,0
15182,2009-06-11,Pk3w12Od,0,0,0
6943,2012-09-26,dj3dr7O9,2,0,0
9321,2007-12-12,6K3lQqoz,6,0,2
4420,2007-07-27,v5oJjyoB,14,1,2
18564,2013-06-20,nkOvPX3B,2,1,2
21713,2009-08-20,JGoNzdoL,7,0,0
7546,2014-10-27,8KoAqpo6,3,2,0
17746,2009-04-06,6K3lygoz,2,0,2
17544,2013-03-27,V430Xb3B,9,0,3
29602,2011-04-05,dj3djjO9,2,0,0
27529,2011-06-16,1m3MnoBP,3,0,1
22719,2008-06-18,eVOBJkOj,2,0,0
3515,2008-08-01,6VOpDlOL,1,0,3
27675,2008-05-07,6K3lDk3z,5,0,2
22474,2012-04-24,WeEeqwEa,0,0,1
15755,2009-10-01,v5oJlBEB,4,0,0
4833,2010-03-05,we39dvEk,1,0,2
3735,2010-11-01,wmo7BG3q,3,0,0
5551,2012-02-08,Pk3ww93d,4,1,1
13955,2014-12-18,Pk3wz5Ed,0,0,0
19557,2012-06-14,Y1Em0mOw,4,0,1
3671,2014-10-16,N6OkWWOx,9,2,2
4290,2008-04-23,7RO5A6Oq,1,1,0
7102,2007-03-29,1m3MdkEB,0,0,0
10649,2011-07-06,6VOp4BOL,9,1,2
24289,2014-12-08,wmo7QQEq,2,1,0
33735,2009-09-04,B1oXG13V,2,0,0
16626,2013-12-20,geEV0Zoz,4,0,1
28477,2010-05-27,p038la3m,5,0,0
9840,2010-12-06,8x3zq2Ek,4,0,1
11980,2009-04-14,1m3MVYoB,0,0,0
714,2011-11-10,p038dX3m,3,0,0
10454,2013-12-23,8gOqdMo2,0,0,0
30362,2014-01-06,1m3MKyOB,5,1,3
6806,2012-12-30,VpoGNA3r,0,0,0
29738,2013-12-30,6K3lV8Oz,0,0,0
23640,2011-12-19,we39mA3k,8,1,1
13020,2014-03-14,8x3zJ93k,4,0,0
7320,2010-05-24,8KoA0q36,4,0,1
1077,2009-11-13,we396vok,9,1,2
8880,2013-03-20,geEVbBEz,4,1,1
20980,2009-10-26,WeEevd3a,4,0,0
10561,2014-01-31,0j3LkDEr,1,0,1
3893,2012-02-17,KAoKgBog,0,1,1
15745,2010-06-04,Y1Emn73w,1,1,1
21873,2012-10-01,rJoQdL3V,2,1,1
25629,2009-05-08,lnORVON8,1,0,0
5528,2012-05-25,B1oXXboV,0,0,0
716,2008-01-31,NbE1zP3J,3,1,1
9609,2009-09-15,dj3dYgo9,2,0,2
26708,2009-10-01,7RO5ZNEq,1,0,0
19521,2013-02-07,ekE42No2,4,1,1
6627,2014-03-24,NbE1wPoJ,16,2,5
20920,2011-04-22,wmo7kRoq,9,1,0
6614,2012-12-30,dj3dbrO9,0,0,0
12201,2007-12-03,we39eD3k,6,1,1
29889,2012-02-07,0j3LJqOr,0,0,0
15336,2012-06-15,geEVn5Ez,5,1,1
8209,2007-10-22,JGoN9b3L,7,1,0
29375,2008-08-19,m0oW1gEG,8,0,1
7311,2010-06-30,m0oW1gEG,3,0,0
2612,2009-08-06,VpoGGAor,5,0,0
23010,2014-02-10,Y1EmpROw,6,0,2
14335,2009-04-14,we398ZEk,8,1,2
23243,2008-09-04,rJoQeAoV,3,0,1
17983,2014-04-25,p038843m,2,0,0
8535,2012-01-24,6Wo2pGE9,11,0,1
26840,2013-04-16,WwOa7d3B,1,0,1
24527,2013-08-26,VpoGZP3r,0,0,0
16208,2012-12-30,xWoYgdEK,0,0,0
1714,2009-07-27,8KoAQeo6,1,0,0
6940,2011-06-23,7RO5pnoq,0,0,0
22143,2007-08-16,m0oWNg3G,4,1,1
28299,2015-01-21,rJoQPv3V,6,1,0
5614,2012-12-30,ZBEnwG3Y,0,0,0
23865,2014-08-25,p038De3m,5,0,0
2445,2014-01-10,rJoQeAoV,11,0,0
5051,2011-12-13,rNo6RLo6,0,0,0
15496,2014-08-18,KAoKA9Eg,4,2,1
5216,2007-10-30,we39eN3k,4,0,1
12723,2011-07-01,nkOvll3B,3,0,2
15449,2013-01-08,0ZEDrGoD,3,0,0
19709,2013-03-25,geEVxVoz,5,0,0
25667,2008-11-06,Y1EmZ93w,7,0,0
5876,2013-11-26,VpoGVP3r,15,1,5
17461,2011-06-30,8gOqke32,0,0,0
1221,2012-12-30,dj3dWAE9,0,0,0
13512,2007-09-19,wmo75jEq,14,0,0
17740,2012-12-30,we39yD3k,0,0,0
17874,2013-12-30,JBEyG0o8,0,0,0
30172,2013-03-19,7RO5z6Eq,0,0,0
10560,2009-05-26,8xExBJo0,2,0,2
19851,2014-03-04,we39PREk,3,1,2
16956,2012-06-05,qN3gYnOA,4,0,0
2802,2014-11-19,0ZEDGWOD,9,1,1
6480,2010-09-09,Y1EmdlOw,2,0,0
2224,2008-02-28,nkOv8V3B,3,1,2
24515,2008-01-16,nkOvZOBW,6,0,1
28939,2011-05-18,V430RlOB,0,0,3
23904,2009-08-06,Y1EmWnow,8,2,0
16414,2008-11-13,KAoKNP3g,1,1,0
15760,2011-02-16,XJ3r7RoR,4,0,0
28003,2009-07-22,0ZEDWxOD,8,0,0
33615,2013-12-30,8xExk4O0,0,0,0
19551,2013-07-22,WeEedMOa,4,1,0
31160,2011-06-27,B1oXV6EV,2,1,1
33388,2010-11-18,Y1EmymEw,4,0,0
19471,2013-10-18,8x3zgZok,0,0,0
17590,2011-12-13,rJoQkrEV,2,0,1
6743,2013-01-07,8xEx1730,0,0,0
28174,2012-11-06,qN3g2YEA,6,0,0
13451,2009-03-04,WeEejR3a,4,1,0
27288,2009-01-06,wmo7mPEq,1,0,0
26267,2010-11-30,ydEj7V3W,3,0,0
24056,2008-02-26,nkOv2wOB,15,2,2
4970,2007-11-16,lnOReVoN,6,1,2
18933,2012-05-21,8x3zdNOk,4,0,1
8320,2008-06-12,1JEbKN3R,5,1,3
29606,2008-05-23,geEVveEz,6,0,0
31104,2014-11-05,wmo7pGOq,2,0,3
2577,2015-02-06,JGoNjgoL,20,0,4
33115,2012-12-30,JGoN5k3L,0,0,0
14352,2009-07-14,njoZD1Er,1,0,0
25932,2013-12-11,dj3dX539,7,0,0
12526,2009-08-25,NbE1xaOJ,7,0,0
25803,2010-11-17,Y1Em5WEw,18,2,5
3483,2010-05-04,6K3l2KOz,21,1,5
14312,2008-08-25,qN3gAYOA,0,0,3
270,2010-02-11,geEVDJoz,16,4,10
14887,2010-02-22,1JEbbJER,6,0,1
13900,2009-06-15,rNo6KgO6,12,2,4
15646,2009-10-14,0j3LLx3r,4,1,1
21583,2012-07-11,KAoKeREg,11,0,1
31420,2012-03-13,WeEe6W3a,3,0,0
24558,2015-03-17,dj3d25O9,0,0,0
30021,2014-06-27,nkOvll3B,12,0,0
2096,2010-02-11,B1oXMDOV,4,0,2
29520,2011-04-08,8x3z7Rok,5,1,1
6210,2012-12-30,WeEedMOa,0,0,0
8864,2008-09-03,6Wo2jwo9,4,0,0
4138,2007-10-19,7RO5vjEq,8,1,0
25030,2008-07-08,6VOpgQoL,3,0,2
20257,2014-05-08,XJ3rmpER,2,0,0
6002,2010-09-29,6VOpnd3L,2,1,0
25743,2008-04-14,ekE4w0O2,3,0,0
31859,2013-06-27,Pk3w8Vod,6,1,0
8613,2008-06-20,qN3g0goA,0,0,2
23581,2009-12-29,1m3MMn3B,0,0,0
12308,2012-12-20,6Wo2Jwo9,17,0,4
29819,2009-10-02,p038JvOm,8,0,1
22481,2014-02-04,lnORVGON,2,0,1
14872,2014-04-24,JBEyp1O8,4,1,3
10571,2011-06-03,njoZ4YEr,0,0,0
23892,2015-01-23,lnOR2aON,2,0,0
31959,2010-02-23,6K3lYqoz,2,1,0
8927,2012-08-17,N6OkkGOx,8,1,1
13356,2011-06-16,V430g1EB,4,0,0
29713,2010-03-22,JGoNP6EL,3,0,1
30291,2014-01-08,rJoQdL3V,13,0,3
15865,2014-11-05,JGoNRBoL,9,0,1
16690,2015-03-03,rNo6WXO6,10,1,6
20521,2013-12-30,geEVVkEz,0,0,0
22753,2009-01-27,ZBEnxaoY,5,0,0
6160,2012-08-29,p038rzOm,6,2,3
22453,2014-11-14,VpoGArEr,3,0,0
11844,2012-07-13,we39eD3k,10,0,0
30742,2008-02-15,Y1EmRn3w,2,0,1
5744,2012-07-27,B1oXJqEV,0,0,0
10449,2009-02-12,1JEbwJ3R,2,0,1
1320,2009-04-23,7RO5XVoq,12,1,2
23188,2013-12-30,dj3d8r39,0,0,0
24528,2011-04-21,N6Okbpox,2,0,0
21404,2009-06-11,6K3lQqoz,0,0,0
12804,2015-01-07,8xExNno0,4,0,0
1453,2012-05-15,xWoY2jOK,4,0,5
30135,2011-09-28,N6OkwgOx,6,1,1
33633,2010-07-29,6K3l7kEz,4,0,1
16759,2008-04-28,KAoKz83g,0,0,2
26545,2008-10-08,KAoK58Eg,5,1,0
15671,2013-04-04,v5oJKbOB,5,1,2
9292,2012-05-23,6K3lp93z,5,0,1
24377,2012-06-07,JBEy4WO8,0,0,1
2834,2010-01-13,Pk3w2qEd,3,0,2
20324,2012-02-10,8gOqKD32,1,0,0
31958,2008-08-18,NbE1bk3J,5,1,3
32755,2011-02-14,xWoYLM3K,5,0,0
24902,2013-09-30,Y1EmymEw,15,0,0
21485,2012-03-01,JBEyV38X,2,1,1
3831,2009-01-12,0j3LGMEr,2,0,0
3125,2012-12-30,9JoPDjo8,0,0,0
23758,2007-10-12,dj3dQao9,10,1,1
17574,2009-03-06,8KoAXp36,2,0,0
6928,2012-09-04,ydEjx9oW,6,0,0
9982,2012-10-25,B1oXjdEV,1,0,0
13468,2007-02-28,geEVRzEz,0,0,0
823,2012-12-30,geEVDJoz,0,0,0
31391,2012-12-30,8KoAeYo6,0,0,0
18203,2014-08-12,B1oX4boV,4,0,1
12672,2009-12-07,wmo7QQEq,0,0,0
33145,2009-06-25,xWoY2jOK,4,1,0
20212,2011-07-21,8xExYe30,0,0,1
28415,2012-10-10,VpoGZP3r,5,0,0
4447,2010-09-04,xWoYMGoK,0,0,0
33543,2012-12-30,m0oWRQ3G,0,0,0
14932,2012-11-26,v5oJB7oB,3,0,1
23922,2010-08-09,6K3lAvoz,6,0,2
20490,2010-04-07,8x3zP9Ok,5,0,7
9833,2011-03-23,dj3dDA39,7,1,0
24994,2013-03-29,KAoK8ZOg,1,0,0
10111,2010-06-24,v5oJn1oB,7,1,4
10305,2012-12-30,B1oXLqoV,0,0,0
7414,2015-01-06,v5oJKbOB,5,2,4
25425,2010-03-22,1JEbKN3R,4,0,1
7746,2011-06-09,wmo70jOq,2,1,2
31628,2013-12-30,1JEbXYoR,0,0,0
12250,2010-04-02,lnORVGON,3,0,6
6452,2012-05-14,B1oXBmEV,30,0,1
967,2011-03-18,WwOaewOB,4,0,1
7179,2009-03-04,V430J2OB,3,0,0
10319,2012-03-30,JBEymJE8,3,0,0
2329,2007-06-13,1m3MXnEB,11,2,1
6890,2012-04-25,wmo79bEq,0,0,0
25721,2015-01-29,9JoPV5E8,4,0,0
31625,2013-06-20,WeEe8aOa,4,0,1
13630,2013-09-10,VpoGwQor,2,0,0
10491,2010-10-21,NbE1jm3J,4,1,1
13674,2010-06-04,9JoPrdE8,3,0,2
15035,2012-04-30,KAoKxdOg,9,2,0
